time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7
217;1;45641464.000000;832584.000000;4.4;711592;1907212;29;9.6;19;26;14;18;22;12;15;15;23
218;1;42256448.000000;848816.000000;4.4;711592;1907212;29;9.5;19;26;14;16;22;13;13;16;25
219;1;42306384.000000;855056.000000;4.4;711592;1907212;29;9.2;19;25;15;14;21;12;13;16;27
220;1;42341152.000000;839240.000000;4.4;711592;1907212;29;9.4;19;25;14;15;22;14;13;17;24
221;1;44521504.000000;884368.000000;4.4;711592;1907212;29;9.5;19;26;12;14;21;18;13;18;23
222;1;17562912.000000;483808.000000;4.4;711592;1907212;29;6.1;19;15;9.9;9.9;18;14;8.9;11;14
223;1;39568.000000;97280.000000;4.4;711592;1907212;29;3.9;19;10;9.0;8.0;16;13;8.0;7.0;9.0
224;1;0.0;0.0;4.4;711592;1907212;29;4.0;19;7.9;5.9;7.9;16;23;17;7.9;7.9
225;1;0.0;0.0;4.4;711592;1907212;29;3.9;19;8.9;5.9;7.9;16;13;18;7.9;7.9
226;1;0.0;0.0;4.4;711592;1907212;29;3.9;19;8.9;7.9;7.9;16;13;7.9;7.9;8.9
227;1;0.0;0.0;4.4;711592;1907212;29;4.1;19;10;8.0;15;20;14;9.0;8.0;9.0
228;1;0.0;0.0;4.4;711592;1907212;29;4.0;19;11;9.9;7.9;16;12;5.9;7.9;7.9
229;1;2144.000000;8400.000000;4.4;711592;1907212;29;3.9;19;10;9.0;8.0;17;13;8.0;7.0;8.0
230;1;13408.000000;40248.000000;4.4;711592;1907212;29;4.0;19;10;7.0;9.0;16;12;8.0;7.0;8.0
231;1;150792.000000;294608.000000;4.4;711592;1907212;29;4.4;19;9.9;7.9;7.9;17;13;6.9;8.9;9.9
232;1;37664.000000;77776.000000;4.4;711592;1907212;29;4.0;19;7.9;8.9;7.9;17;13;8.9;7.9;7.9
233;1;4400.000000;25584.000000;4.4;711592;1907212;29;3.9;19;10;9.0;9.0;15;12;6.0;8.0;8.0
234;1;3592.000000;8528.000000;4.4;711592;1907212;29;4.0;19;9.0;9.0;8.0;17;13;7.0;7.0;8.0
235;1;2042.041992;17329.330078;4.4;711592;1907212;29;4.0;19;9.9;7.9;7.9;16;13;8.9;7.9;7.9
236;1;78233.765625;130853.148438;4.4;711592;1907212;29;4.0;19;11;8.0;8.0;17;13;8.0;7.0;9.0
237;1;8216.215820;34386.386719;4.4;711592;1907212;29;3.9;19;10;8.0;8.0;16;12;9.0;9.0;7.0
238;1;26712.000000;114352.000000;4.4;711592;1907212;29;4.3;19;9.9;8.9;7.9;16;13;7.9;7.9;7.9
239;1;7232.000000;24560.000000;4.4;711592;1907212;29;3.9;19;11;5.0;8.0;16;13;10;8.0;8.0
240;1;69192.000000;204320.000000;4.4;711592;1907212;29;4.0;19;9.9;8.9;7.9;16;13;6.9;7.9;7.9
241;1;22729256.000000;712840.000000;4.4;711592;1907212;29;7.8;19;21;9.0;13;20;16;10;14;19
242;1;26515344.000000;693872.000000;4.4;711592;1907212;29;8.2;19;22;9.0;14;20;17;11;15;20
243;1;26397064.000000;608456.000000;4.4;711592;1907212;29;8.0;19;21;9.9;12;20;17;12;15;19
244;1;29675816.000000;557656.000000;4.4;711592;1907212;29;8.1;19;22;9.9;12;20;16;11;14;21
245;1;19224160.000000;492808.000000;4.4;711592;1907212;29;7.4;19;19;8.9;11;19;15;11;13;18
246;1;18740928.000000;484008.000000;4.4;711592;1907212;29;7.6;19;19;9.0;11;20;17;11;14;18
247;1;17071488.000000;548608.000000;4.4;711592;1907212;29;7.5;19;20;9.9;11;20;16;9.9;13;18
248;1;12773880.000000;462448.000000;4.4;711592;1907212;29;7.1;19;19;8.9;11;18;16;11;12;18
249;1;3055504.000000;230144.000000;4.4;711592;1907212;29;6.0;19;14;8.0;9.0;18;14;8.0;11;14
250;1;2557280.000000;219440.000000;4.4;711592;1907212;29;5.9;19;15;7.9;9.9;17;15;8.9;8.9;14
251;1;3226640.000000;223472.000000;4.4;711592;1907212;29;5.9;19;14;7.9;7.9;17;15;7.9;9.9;15
252;1;3800408.000000;218960.000000;4.4;711592;1907212;29;6.0;19;15;9.0;10;18;14;9.0;10;14
253;1;2228880.000000;156720.000000;4.4;711592;1907212;29;5.6;19;13;7.9;7.9;17;14;8.9;7.9;13
254;1;2656920.000000;214272.000000;4.4;711592;1907212;29;5.9;19;14;8.9;9.9;17;15;7.9;11;14
255;1;4645768.000000;228544.000000;4.4;711592;1907212;29;6.0;19;15;7.0;10;17;14;8.0;23;15
256;1;463456.000000;177184.000000;4.4;711592;1907212;29;4.4;19;11;7.9;8.9;17;13;7.9;8.9;8.9
257;1;9504.000000;42152.000000;4.4;711592;1907212;29;3.9;19;10;9.0;8.0;15;12;8.0;7.0;8.0
258;1;75336.000000;118896.000000;4.4;711592;1907212;29;4.0;19;9.0;9.0;8.0;17;13;8.0;8.0;8.0
259;1;14272.000000;41144.000000;4.4;711592;1907212;29;4.0;19;11;6.9;7.9;16;12;7.9;6.9;7.9
260;1;183560.000000;360608.000000;4.4;711592;1907212;29;4.4;19;11;8.0;8.0;17;14;8.0;9.0;9.0
261;1;7704.000000;45112.000000;4.4;711592;1907212;29;3.9;19;9.9;8.9;7.9;15;12;8.9;6.9;7.9
262;1;4608.000000;23768.000000;4.4;711592;1907212;29;3.9;19;11;9.0;8.0;16;12;7.0;7.0;8.0
263;1;2248.000000;17312.000000;4.4;711592;1907212;29;4.3;19;20;9.9;11;17;16;15;8.9;13
264;1;3296.000000;26352.000000;4.4;711592;1907212;29;4.0;19;9.9;7.9;8.9;17;12;6.9;6.9;8.9
265;1;0.0;0.0;4.4;711592;1907212;29;4.0;19;10;7.0;9.0;16;12;10;8.0;9.0
266;1;19600.000000;153072.000000;4.4;711592;1907212;29;4.3;19;11;7.9;9.9;17;12;7.9;7.9;8.9
267;1;26872.000000;109504.000000;4.4;711592;1907212;29;4.1;19;10;8.0;9.0;16;13;8.0;7.0;10
268;1;560;8784.000000;4.4;711592;1907212;29;4.0;19;10;7.0;10;16;12;9.0;8.0;8.0
269;1;3412140.250000;334966.968750;4.4;711592;1907212;29;4.9;19;13;8.9;8.9;17;13;7.9;7.9;12
270;1;13874136.000000;511664.000000;4.4;711592;1907212;29;7.3;19;20;9.9;11;20;16;9.9;13;18
271;1;7612320.000000;416648.000000;4.4;711592;1907212;29;6.8;19;18;10;11;18;16;10;10;15
272;1;9678312.000000;360968.000000;4.4;711592;1907212;29;6.5;19;17;8.9;9.9;18;15;9.9;9.9;16
273;1;15157872.000000;371680.000000;4.4;711592;1907212;29;7.1;19;20;9.9;11;19;16;11;11;18
274;1;17524200.000000;457008.000000;4.4;711592;1907212;29;7.2;19;20;11;11;19;16;12;12;17
275;1;15354192.000000;352072.000000;4.4;711592;1907212;29;7.4;19;20;8.9;12;18;16;11;11;18
276;1;9598856.000000;305144.000000;4.4;711592;1907212;29;6.9;19;18;9.9;11;19;16;9.9;11;16
277;1;354896.000000;39808.000000;4.4;711592;1907212;29;4.5;19;12;7.9;8.9;18;12;6.9;7.9;12
278;1;1159600.000000;171728.000000;4.4;711592;1907212;29;5.9;19;14;8.0;9.0;17;15;10;9.0;15
279;1;964648.000000;121904.000000;4.4;711592;1907212;29;5.5;19;14;9.0;9.0;16;13;9.0;8.0;14
280;1;0.0;0.0;4.4;711592;1907212;29;4.0;19;9.9;5.9;7.9;16;12;7.9;6.9;11
281;1;0.0;0.0;4.4;711592;1907212;29;4.0;19;11;9.9;8.9;16;12;7.9;7.9;7.9
282;1;0.0;0.0;4.4;711592;1907212;29;4.0;19;11;7.9;9.9;17;12;5.9;6.9;9.9
283;1;0.0;0.0;4.4;711592;1907212;29;4.0;19;10;10;10;16;12;7.0;7.0;8.0
284;0;0.0;0.0;4.4;711592;1907212;29;4.1;19;9.9;6.9;9.9;16;12;8.9;6.9;9.9
285;0;0.0;0.0;4.4;711592;1907212;29;3.9;19;8.9;8.9;9.9;17;12;6.9;7.9;8.9
286;0;0.0;0.0;4.4;711592;1907212;29;4.0;19;10;7.0;10;17;11;8.0;8.0;17
287;0;0.0;0.0;4.4;711592;1907212;29;4.1;19;11;8.0;18;19;13;10;10;10
288;0;0.0;0.0;4.4;711592;1907212;30;4.3;19;14;11;14;18;15;16;13;16
289;0;0.0;0.0;4.4;711592;1907212;29;3.9;19;11;7.9;8.9;17;9.9;8.9;7.9;7.9
290;0;0.0;0.0;4.4;711592;1907212;29;4.0;19;10;9.0;10;17;12;7.0;8.0;10
291;0;0.0;0.0;4.4;711592;1907212;29;3.9;19;9.9;9.9;9.9;16;11;6.9;6.9;7.9
292;0;0.0;0.0;4.4;711592;1907212;29;4.1;19;9.9;6.9;9.9;17;12;8.9;7.9;9.9
293;0;0.0;0.0;4.4;711592;1907212;29;3.9;19;11;7.0;10;17;11;9.0;8.0;10
294;0;0.0;0.0;4.4;711592;1907212;29;4.0;19;9.9;6.9;9.9;17;12;8.9;7.9;9.9
295;0;0.0;0.0;4.4;711592;1907212;29;3.9;19;11;9.0;9.0;17;11;7.0;8.0;9.0
296;0;0.0;0.0;4.4;711592;1907212;29;4.0;19;11;7.9;9.9;17;11;4.9;7.9;8.9
297;0;0.0;0.0;4.4;711592;1907212;29;3.9;19;9.9;4.9;9.9;18;11;5.9;7.9;14
298;0;0.0;0.0;4.4;711592;1907212;29;3.8;19;10;9.0;9.0;18;10;6.0;7.0;10
299;0;0.0;0.0;4.4;711592;1907212;29;3.8;19;9.9;6.9;8.9;16;11;6.9;6.9;12
300;0;0.0;0.0;4.4;711592;1907212;29;3.8;19;10;8.0;8.0;17;10;6.0;7.0;11
301;0;0.0;0.0;4.4;711592;1907212;29;3.8;19;9.0;4.0;9.0;18;11;5.0;8.0;16
302;0;0.0;0.0;4.4;711592;1907212;29;3.8;19;8.9;5.9;8.9;18;11;4.9;6.9;16
303;0;0.0;0.0;4.4;711592;1907212;30;4.1;19;15;10;14;20;14;14;10;11
304;0;0.0;0.0;4.4;711592;1907212;30;3.8;19;9.9;6.9;8.9;17;9.9;5.9;6.9;12
305;0;0.0;0.0;4.4;711592;1907212;30;3.6;19;9.9;4.9;8.9;17;11;3.9;7.9;15
306;0;0.0;0.0;4.4;711592;1907212;30;3.6;19;10;4.0;8.0;17;11;5.0;8.0;16
307;0;0.0;0.0;4.4;711592;1907212;30;3.9;19;7.9;5.9;8.9;17;11;4.9;6.9;15
308;0;0.0;0.0;4.4;711592;1907212;30;3.6;19;9.0;4.0;8.0;17;11;5.0;8.0;16
309;0;0.0;0.0;4.4;711592;1907212;30;3.8;19;8.9;4.9;8.9;17;9.9;4.9;6.9;16
310;0;0.0;0.0;4.4;711592;1907212;30;3.6;19;10;5.0;9.0;18;11;5.0;7.0;16
311;0;0.0;0.0;4.4;711592;1907212;30;3.9;19;9.9;4.9;7.9;17;11;4.9;6.9;14
312;1;1802.816895;394;4.4;711592;1907212;30;3.8;19;10;7.0;9.0;18;11;11;8.0;11
313;0;0.0;0.0;4.4;711592;1907212;30;4.0;19;10;9.0;10;17;11;7.0;9.0;11
314;0;0.0;0.0;4.4;711592;1907212;29;3.9;19;8.9;8.9;11;17;11;6.9;6.9;8.9
315;0;0.0;0.0;4.4;711592;1907212;29;4.0;19;10;7.0;10;17;11;7.0;8.0;10
316;0;0.0;0.0;4.4;711592;1907212;29;3.9;19;10;7.0;9.0;17;11;7.0;8.0;11
317;0;0.0;0.0;4.4;711592;1907212;29;4.0;19;9.9;9.9;7.9;16;11;6.9;9.9;9.9
318;0;0.0;0.0;4.4;711592;1907212;29;3.9;19;9.0;10;7.0;17;11;6.0;10;8.0
319;0;0.0;0.0;4.4;711592;1907212;29;4.0;19;9.9;9.9;6.9;17;11;5.9;9.9;9.9
320;0;0.0;0.0;4.4;711592;1907212;29;3.9;19;8.9;12;7.9;16;11;5.9;8.9;7.9
321;0;0.0;0.0;4.4;711592;1907212;29;4.0;19;9.9;13;6.9;16;9.9;4.9;9.9;7.9
322;0;0.0;0.0;4.4;711592;1907212;29;3.8;19;10;8.0;7.0;16;11;8.0;9.0;9.0
323;0;0.0;0.0;4.4;711592;1907212;30;4.0;19;9.9;7.9;8.9;18;11;7.9;9.9;11
324;0;0.0;0.0;4.4;711592;1907212;30;4.0;19;9.9;6.9;7.9;16;11;6.9;9.9;13
325;0;0.0;0.0;4.4;711592;1907212;29;3.9;19;9.0;9.0;9.0;17;10;6.0;10;10
326;0;0.0;0.0;4.4;711592;1907212;29;4.0;19;9.0;12;8.0;18;10;6.0;9.0;9.0
327;0;0.0;0.0;4.4;711592;1907212;29;4.0;19;10;10;7.0;16;11;8.0;10;8.0
328;0;0.0;0.0;4.4;711592;1907212;30;3.9;19;8.9;8.9;7.9;17;9.9;6.9;8.9;9.9
329;0;0.0;0.0;4.4;711592;1907212;30;3.8;19;9.9;7.9;7.9;17;9.9;4.9;8.9;11
330;0;0.0;0.0;4.4;711592;1907212;30;3.6;19;10;7.0;7.0;19;10;6.0;9.0;12
331;0;0.0;0.0;4.4;711592;1907212;30;3.9;19;9.0;6.0;7.0;17;10;6.0;8.0;12
332;0;0.0;0.0;4.4;711592;1907212;30;3.8;19;9.9;5.9;6.9;17;9.9;6.9;8.9;12
333;1;0.0;5090.909180;4.4;711592;1907212;30;3.9;19;8.9;7.9;7.9;16;11;7.9;8.9;9.9
334;0;0.0;0.0;4.4;711592;1907212;29;3.9;19;11;7.9;7.9;16;13;8.9;8.9;9.9
335;0;0.0;0.0;4.4;711592;1907212;30;3.8;19;9.0;5.0;7.0;17;11;6.0;9.0;13
336;0;0.0;0.0;4.4;711592;1907212;30;3.9;19;9.9;3.9;7.9;17;11;5.9;8.9;15
337;0;0.0;0.0;4.4;711592;1907212;30;3.9;19;10;7.0;7.0;16;11;8.0;8.0;11
338;0;0.0;0.0;4.4;711592;1907212;30;3.8;19;9.9;5.9;6.9;16;12;7.9;8.9;11
339;0;0.0;0.0;4.4;711592;1907212;30;3.9;19;9.0;6.0;7.0;17;11;5.0;9.0;13
340;0;0.0;0.0;4.4;711592;1907212;30;3.8;19;10;8.0;7.0;17;11;8.0;8.0;10
341;0;0.0;0.0;4.4;711592;1907212;30;3.9;19;9.9;7.9;6.9;17;12;5.9;8.9;11
342;0;0.0;0.0;4.4;711592;1907212;29;3.9;19;9.0;6.0;7.0;16;12;8.0;9.0;11
343;0;0.0;0.0;4.4;711592;1907212;29;3.9;19;9.9;5.9;7.9;16;12;7.9;8.9;9.9
344;0;0.0;0.0;4.4;711592;1907212;29;3.9;19;10;6.0;8.0;19;12;6.0;9.0;13
345;0;0.0;0.0;4.4;711592;1907212;29;4.0;19;8.9;8.9;7.9;16;11;6.9;9.9;9.9
346;0;0.0;0.0;4.4;711592;1907212;30;3.9;19;10;5.0;8.0;17;11;5.0;9.0;15
347;0;0.0;0.0;4.4;711592;1907212;29;3.6;19;8.9;3.9;6.9;18;11;3.9;8.9;16
348;0;0.0;0.0;4.4;711592;1907212;29;3.9;19;10;5.0;6.0;18;11;5.0;9.0;16
349;0;0.0;0.0;4.4;711592;1907212;29;3.8;19;9.9;4.9;6.9;17;12;4.9;7.9;15
350;0;0.0;0.0;4.4;711592;1907212;30;3.6;19;9.0;5.0;7.0;18;11;5.0;9.0;16
351;0;0.0;0.0;4.4;711592;1907212;29;3.9;19;9.0;4.0;6.0;18;12;4.0;8.0;15
352;0;0.0;0.0;4.4;711592;1907212;29;3.6;19;10;5.0;7.0;17;11;5.0;9.0;15
353;0;0.0;0.0;4.4;711592;1907212;30;4.0;19;8.9;4.9;6.9;18;11;6.9;8.9;15
354;0;0.0;0.0;4.4;711592;1907212;30;3.9;19;11;8.9;5.9;16;11;5.9;7.9;7.9
355;0;0.0;0.0;4.4;711592;1907212;29;3.9;19;10;6.0;8.0;18;13;6.0;9.0;11
356;0;0.0;0.0;4.4;711592;1907212;29;3.9;19;9.9;7.9;7.9;17;11;7.9;9.9;9.9
357;0;0.0;0.0;4.4;711592;1907212;29;4.0;19;10;6.0;7.0;19;11;5.0;9.0;12
358;0;0.0;0.0;4.4;711592;1907212;29;3.8;19;9.0;5.0;7.0;18;11;6.0;9.0;12
359;0;0.0;0.0;4.4;711592;1907212;29;3.9;19;9.9;8.9;6.9;18;11;5.9;7.9;8.9
360;0;0.0;0.0;4.4;711592;1907212;29;3.8;19;9.9;5.9;6.9;17;11;4.9;7.9;14
361;0;0.0;0.0;4.4;711592;1907212;29;3.9;19;9.0;5.0;7.0;17;12;5.0;9.0;15
362;1;6529.729492;51632.433594;4.4;711592;1907212;29;3.9;19;10;7.0;8.0;17;12;6.0;9.0;13
363;1;332128.000000;481864.000000;4.4;711592;1907212;29;4.5;19;12;10;9.0;18;12;8.0;8.0;9.0
364;1;328008.000000;543464.000000;4.4;711592;1907212;29;4.4;19;12;9.9;8.9;19;15;9.9;9.9;16
365;1;189856.000000;327032.000000;4.4;711592;1907212;29;4.5;19;12;9.0;9.0;17;13;8.0;8.0;11
366;1;91072.000000;145672.000000;4.4;711592;1907212;29;4.1;19;12;7.9;7.9;16;12;7.9;7.9;8.9
367;1;93616.000000;259800.000000;4.4;711592;1907212;29;4.4;19;13;9.0;9.0;17;12;8.0;7.0;9.0
368;1;14032.000000;7776.000000;4.4;711592;1907212;29;3.9;19;11;8.0;8.0;16;12;8.0;8.0;10
369;1;168;4136.000000;4.4;711592;1907212;29;3.9;19;11;5.9;7.9;16;12;8.9;6.9;8.9
370;1;112;3240.000000;4.4;711592;1907212;29;3.8;19;12;6.9;7.9;16;11;9.9;6.9;8.9
371;1;56;3240.000000;4.4;711592;1907212;29;4.0;19;11;6.0;9.0;16;12;8.0;8.0;11
372;1;56;4392.000000;4.4;711592;1907212;29;4.0;19;12;8.9;7.9;16;9.9;7.9;6.9;8.9
373;1;56;4392.000000;4.4;711592;1907212;29;3.9;19;14;6.9;8.9;17;8.9;9.9;5.9;7.9
374;1;56;4264.000000;4.4;711592;1907212;29;3.9;19;14;9.0;8.0;16;8.0;7.0;8.0;9.0
375;1;56;4264.000000;4.4;711592;1907212;29;3.9;19;14;6.9;8.9;15;8.9;8.9;6.9;8.9
376;1;56;4264.000000;4.4;711592;1907212;29;4.1;19;15;9.9;12;20;8.9;11;12;11
377;1;112;8528.000000;4.4;711592;1907212;29;4.1;19;14;7.0;10;17;9.0;10;8.0;9.0
378;1;56;4264.000000;4.4;711592;1907212;30;3.9;19;14;6.0;9.0;16;9.0;10;7.0;9.0
379;1;672;13048.000000;4.4;711592;1907212;30;4.0;19;14;6.9;8.9;16;7.9;8.9;6.9;9.9
380;1;2016.000000;16456.000000;4.4;711592;1907212;30;3.8;19;15;7.9;7.9;16;7.9;8.9;7.9;7.9
381;1;56;5432.000000;4.4;711592;1907212;30;3.9;19;14;7.0;8.0;16;9.0;10;7.0;8.0
382;1;56;3240.000000;4.4;711592;1907212;30;3.8;19;14;7.9;7.9;16;8.9;8.9;5.9;8.9
383;1;56;5432.000000;4.4;711592;1907212;30;4.0;19;14;7.0;8.0;15;7.0;9.0;8.0;9.0
384;1;0.0;0.0;4.4;711592;1907212;30;4.0;19;15;7.0;9.0;19;9.0;11;7.0;9.0
385;0;0.0;0.0;4.4;711592;1907212;30;4.0;19;15;9.0;10;18;9.0;8.0;7.0;8.0
386;0;0.0;0.0;4.4;711592;1907212;29;3.8;19;14;7.9;7.9;17;7.9;5.9;7.9;12
387;0;0.0;0.0;4.4;711592;1907212;29;3.9;19;14;11;9.0;16;9.0;7.0;8.0;12
388;0;0.0;0.0;4.4;711592;1907212;29;3.8;19;13;8.9;8.9;17;8.9;5.9;6.9;8.9
389;0;0.0;0.0;4.4;711592;1907212;29;3.8;19;13;6.9;8.9;16;8.9;8.9;6.9;9.9
390;0;0.0;0.0;4.4;711592;1907212;29;4.0;19;14;5.9;7.9;17;8.9;8.9;7.9;9.9
391;0;0.0;0.0;4.4;711592;1907212;29;3.9;19;14;9.0;10;17;9.0;7.0;7.0;9.0
392;0;0.0;0.0;4.4;711592;1907212;29;3.9;19;12;8.9;8.9;17;7.9;5.9;7.9;9.9
393;0;0.0;0.0;4.4;711592;1907212;29;3.8;19;13;6.0;9.0;19;10;5.0;8.0;10
394;0;0.0;0.0;4.4;711592;1907212;29;3.8;19;13;4.0;9.0;20;9.0;5.0;8.0;11
395;0;0.0;0.0;4.4;711592;1907212;29;3.9;19;13;6.9;8.9;16;9.9;9.9;6.9;8.9
396;0;0.0;0.0;4.4;711592;1907212;29;4.1;19;14;6.9;9.9;17;8.9;9.9;7.9;8.9
397;0;0.0;0.0;4.4;711592;1907212;29;3.9;19;12;8.0;10;17;10;7.0;8.0;9.0
398;0;0.0;0.0;4.4;711592;1907212;29;4.0;19;13;5.9;9.9;19;9.9;5.9;7.9;11
399;0;0.0;0.0;4.4;711592;1907212;30;4.0;19;13;5.0;10;20;10;4.0;8.0;11
400;0;0.0;0.0;4.4;711592;1907212;29;4.0;19;13;9.0;10;16;9.0;8.0;8.0;8.0
401;0;0.0;0.0;4.4;711592;1907212;29;4.0;19;14;7.9;8.9;17;8.9;6.9;7.9;8.9
402;0;0.0;0.0;4.4;711592;1907212;29;4.0;19;12;9.0;9.0;18;9.0;8.0;8.0;10
403;0;0.0;0.0;4.4;711592;1907212;29;3.8;19;12;7.0;9.0;18;9.0;7.0;7.0;10
404;0;0.0;0.0;4.4;711592;1907212;29;3.9;19;12;9.9;8.9;16;8.9;7.9;6.9;7.9
405;0;0.0;0.0;4.4;711592;1907212;29;3.8;19;13;7.0;8.0;17;8.0;9.0;8.0;9.0
406;0;0.0;0.0;4.4;711592;1907212;29;3.9;19;14;8.0;9.0;17;9.0;9.0;8.0;9.0
407;0;0.0;0.0;4.4;711592;1907212;29;3.8;19;14;7.0;7.0;17;9.0;7.0;8.0;12
408;0;0.0;0.0;4.4;711592;1907212;30;3.8;19;15;6.9;8.9;20;11;5.9;8.9;12
409;0;0.0;0.0;4.4;711592;1907212;30;3.8;19;14;7.0;9.0;18;10;7.0;9.0;11
410;0;0.0;0.0;4.4;711592;1907212;30;3.8;19;14;8.9;8.9;17;9.9;7.9;6.9;11
411;0;0.0;0.0;4.4;711592;1907212;30;3.6;19;13;4.9;8.9;17;8.9;4.9;7.9;14
412;0;0.0;0.0;4.4;711592;1907212;30;3.6;19;13;4.9;7.9;19;8.9;3.9;6.9;11
413;0;0.0;0.0;4.4;711592;1907212;30;3.8;19;14;10;8.0;16;8.0;7.0;7.0;9.0
414;0;0.0;0.0;4.4;711592;1907212;30;3.9;19;15;12;12;17;11;9.0;14;10
415;0;0.0;0.0;4.4;711592;1907212;30;3.9;19;13;6.9;8.9;17;8.9;4.9;8.9;12
416;0;0.0;0.0;4.4;711592;1907212;30;4.0;19;13;5.9;8.9;18;9.9;8.9;7.9;8.9
417;0;0.0;0.0;4.4;711592;1907212;30;3.9;19;13;9.0;9.0;16;9.0;10;7.0;8.0
418;0;0.0;0.0;4.4;711592;1907212;30;3.8;19;14;11;8.0;17;9.0;7.0;7.0;9.0
419;0;0.0;0.0;4.4;711592;1907212;30;3.9;19;14;7.9;9.9;17;9.9;6.9;7.9;8.9
420;0;0.0;0.0;4.4;711592;1907212;30;4.1;19;18;9.0;12;23;17;9.0;15;14
421;0;0.0;0.0;4.4;711592;1907212;30;4.1;19;16;9.9;12;20;17;8.9;14;14
422;0;0.0;0.0;4.4;711592;1907212;30;4.1;19;17;8.0;11;22;17;8.0;16;13
423;0;0.0;0.0;4.4;711592;1907212;30;4.0;19;16;7.9;12;21;17;8.9;15;14
424;0;0.0;0.0;4.4;711592;1907212;30;4.1;19;16;10;12;21;17;10;15;13
425;0;0.0;0.0;4.4;711592;1907212;30;4.0;19;15;5.9;9.9;21;16;6.9;14;12
426;1;500512.531250;57060.382812;4.4;711592;1907212;30;4.3;19;16;7.9;9.9;18;12;6.9;9.9;11
427;1;25029320.000000;547008.000000;4.4;711592;1907212;30;8.1;19;24;11;14;21;14;13;13;20
428;1;29837496.000000;582848.000000;4.4;711592;1907212;30;10;19;28;19;13;23;14;14;14;23
429;1;30960152.000000;597168.000000;4.4;711592;1907212;30;8.6;19;27;13;12;22;15;12;14;21
430;1;25331880.000000;540624.000000;4.4;711592;1907212;30;8.1;19;24;12;12;21;14;12;12;20
431;1;27521584.000000;573704.000000;4.4;711592;1907212;30;8.1;19;27;12;12;19;14;17;12;19
432;1;23942208.000000;456192.000000;4.4;711592;1907212;30;7.9;19;25;12;11;22;14;11;11;19
433;1;15090096.000000;373984.000000;4.4;711592;1907212;30;6.4;19;21;12;9.9;18;9.9;8.9;9.9;15
434;1;37577712.000000;749032.000000;4.4;711592;1907212;30;9.0;19;28;14;14;23;15;11;13;22
435;1;3461072.000000;215504.000000;4.4;711592;1907212;30;4.2;19;14;9.0;8.0;16;9.0;7.0;8.0;10
436;1;8520.000000;45728.000000;4.4;711592;1907212;30;3.8;19;14;7.0;8.0;17;8.0;18;12;9.0
437;1;112;8656.000000;4.4;711592;1907212;30;3.8;19;13;7.9;8.9;16;7.9;8.9;6.9;7.9
438;1;112;0.0;4.4;711592;1907212;30;4.0;19;14;8.9;8.9;16;8.9;7.9;6.9;8.9
439;1;112;8784.000000;4.4;711592;1907212;30;3.9;19;14;6.9;7.9;17;7.9;9.9;6.9;7.9
